entry_time,entry_stock_price,entry_value,max_loss,tp1_value,target_value,size,direction,rsi_entry,atr_entry,adx_entry,signal_type,buy_strike,sell_strike,iv,expiry_date,confluences,entry_bar,highest_value,exit_time,exit_value,pnl,result
2023-01-09 15:05:00+00:00,173.17306960167605,49.075230551994125,1.678971084811053,50.278637834635404,77.7294597805499,1,long,55.9214190408081,0.17391035437230792,17.507832945909595,break_and_retest (Long),173.2600247788622,174.30348690509604,0.5,2023-01-16 15:05:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",462,50.18181061921258,2023-01-10 12:55:00+00:00,47.39338246320842,-2.981848088785706,loss
2023-01-09 09:40:00+00:00,172.7963465363182,52.268981571599284,2.2206311677570696,53.64499786963531,82.98263504194709,1,long,65.26005370774521,0.18578817182697444,20.91325300889299,bos (Long),172.88924062223168,174.00396965319354,0.5,2023-01-16 09:40:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",397,56.33615272700056,2023-01-11 12:10:00+00:00,56.33615272700056,2.767171155401276,profit
2023-01-09 12:15:00+00:00,173.00408449247476,51.98178414125689,2.6388362304233937,50.759413973878154,80.38160814296853,1,short,46.02556895566517,0.18470804326052156,23.688952909998637,break_and_retest (Short),173.09643851410502,174.20468677366816,0.5,2023-01-16 12:15:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",428,57.50639668621808,2023-01-11 13:05:00+00:00,57.50639668621808,4.224612544961194,profit
2023-01-09 12:30:00+00:00,172.9203469931998,51.520221603211,2.7971344228859536,50.31977901239176,79.66237904120194,1,short,43.68096800420596,0.18299475868238863,22.281979186914928,break_and_retest (Short),173.011844372541,174.10981292463532,0.5,2023-01-16 12:30:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",431,57.356033936848554,2023-01-11 13:05:00+00:00,57.356033936848554,4.535812333637556,profit
2023-01-09 11:50:00+00:00,173.07957978945797,48.02859212667716,2.459513191884497,46.99258557123743,74.22179113583667,1,short,47.03839668777109,0.17004375079295148,26.578267165605066,bos (Short),173.16460166485444,174.18486416961215,0.5,2023-01-16 11:50:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",423,52.96239109918786,2023-01-11 13:10:00+00:00,52.96239109918786,3.633798972510701,profit
2023-01-11 14:30:00+00:00,174.01775435993693,48.56883464900561,2.368455026947416,47.39750254145351,74.96191981387777,1,short,46.38764721972721,0.171999893197067,21.38969992505926,bos (Short),174.10375430653545,175.13575366571786,0.5,2023-01-18 14:30:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",613,48.70987202101415,2023-01-11 15:55:00+00:00,45.97700209917018,-3.8918325498354305,loss
2023-01-11 12:25:00+00:00,173.80510989118537,44.868549124263964,2.0375825355994976,45.76383774518907,70.76850886546417,1,long,66.6849899957825,0.15837633019602684,14.362615586985527,bos (Long),173.88429805628337,174.83455603745952,0.5,2023-01-18 12:25:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",588,46.72563385332233,2023-01-12 10:45:00+00:00,42.8135552713611,-3.3549938529028607,loss
2023-01-11 11:05:00+00:00,173.3820962416833,50.69608299206891,2.2980738844708455,51.982229302132566,80.385467599663,1,long,58.793886242418786,0.17990956839861066,12.105729395909238,break_and_retest (Long),173.47205102588262,174.55150843627428,0.5,2023-01-18 11:05:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",572,54.33261785174196,2023-01-12 12:10:00+00:00,48.38186308205155,-3.614219910017357,loss
2023-01-12 09:35:00+00:00,173.34925569874753,52.446036779711775,1.9038310236456155,51.06544172236825,80.98796927587728,1,short,30.207276716728714,0.18641918179070563,27.618589705768166,bos (Short),173.44246528964288,174.56098038038712,0.5,2023-01-19 09:35:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",633,52.725183941793695,2023-01-12 12:10:00+00:00,50.42950509698461,-3.3165316827271623,loss
2023-01-12 15:55:00+00:00,172.70853813649694,50.130616017041454,1.7773681787684126,48.86914083568214,77.391555644914,1,short,44.53954891623536,0.17784291028047378,15.69469600037352,bos (Short),172.79745959163716,173.86451705332001,0.5,2023-01-19 15:55:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",709,53.82159857464435,2023-01-13 12:05:00+00:00,53.82159857464435,2.390982557602894,profit
2023-01-12 15:00:00+00:00,172.81916158591395,49.84215029088344,1.677372483051066,50.96333262319812,78.89227469237929,1,long,49.11485818816787,0.1767678091042406,12.68449745004111,bos (Long),172.90754549046608,173.9681523450915,0.5,2023-01-19 15:00:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",698,53.27044727953364,2023-01-13 12:10:00+00:00,53.27044727953364,2.1282969886502032,profit
2023-01-12 09:40:00+00:00,173.3091856672538,51.36643304947256,2.7542929711219415,50.044196550370714,79.31011297367093,1,short,29.09237006977601,0.18240357824719852,28.760134880564333,break_and_retest (Short),173.4003874563774,174.49480892586058,0.5,2023-01-19 09:40:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",634,52.9957375662363,2023-01-16 09:30:00+00:00,51.36938961766687,-1.2970434318056931,loss
2023-01-13 12:40:00+00:00,173.57966723215503,52.39835465435573,1.910877732369947,51.15991787139664,81.02887443388579,1,short,56.7255811001306,0.18622970798324562,16.32967426461732,bos (Short),173.67278208614667,174.79016033404613,0.5,2023-01-20 12:40:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",749,52.939352336766625,2023-01-16 09:55:00+00:00,50.281659677516004,-3.4166949768397243,loss
2023-01-13 10:40:00+00:00,173.32521599184835,48.45028750775202,1.9541885869928137,49.50381932057321,76.60910120578532,1,long,66.29704165865941,0.17159169686668332,19.663915702024237,break_and_retest (Long),173.4110118402817,174.4405620214818,0.5,2023-01-20 10:40:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",725,49.90489815462984,2023-01-16 10:35:00+00:00,45.994138324119106,-3.7561491836329166,loss
2023-01-13 10:25:00+00:00,173.30757740390214,49.582005505107624,3.023158318188244,50.68761789377869,78.45909677053824,1,long,66.81701559870854,0.1757810671800367,19.328046055640442,break_and_retest (Long),173.39546793749216,174.45015434057237,0.5,2023-01-20 10:25:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",722,51.13415960565706,2023-01-16 10:45:00+00:00,46.53898436335541,-4.343021141752213,loss
2023-01-16 11:00:00+00:00,172.83361969368073,48.36445186301988,1.679577310322152,47.31168483984679,74.74563795929966,1,short,32.147715595739115,0.17129573226703157,25.589808791655493,bos (Short),172.91926755981424,173.94704195341643,0.5,2023-01-23 11:00:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",808,48.333807904465345,2023-01-16 14:15:00+00:00,46.51466510339596,-3.1497867596239173,loss
2023-01-16 14:15:00+00:00,172.29985345124976,50.166307971666726,0.9445015028926775,51.43315181822861,79.53333627833909,1,long,36.96551208658269,0.177994696993339,22.076373370865074,break_and_retest (Long),172.38885079974642,173.45681898170645,0.5,2023-01-23 14:15:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",847,51.89079394820859,2023-01-17 11:25:00+00:00,51.89079394820859,0.4244859765418638,profit
2023-01-16 12:35:00+00:00,172.46480721266298,47.14268128509565,1.8069978172961854,46.031074935243446,72.75142100685586,1,short,34.740150093118785,0.16679869860584162,28.89051154879586,break_and_retest (Short),172.54820656196588,173.54899875360093,0.5,2023-01-23 12:35:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",827,50.60484078118563,2023-01-18 15:45:00+00:00,50.60484078118563,2.1621594960899815,profit
2023-01-17 09:30:00+00:00,172.4847574008337,50.9247807829241,1.8833602362344024,52.099886288957435,80.67103953746764,1,long,51.00665624177533,0.18080253011975284,11.916027398780974,bos (Long),172.57515866589358,173.6599738466121,0.5,2023-01-24 09:30:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",869,54.38493652538129,2023-01-18 15:45:00+00:00,54.38493652538129,2.1601557424571896,profit
2023-01-16 10:50:00+00:00,172.7929209098711,48.99012277467326,2.353000775724155,47.908511009243135,75.72028110389891,1,short,28.953641328076387,0.1736123303793127,24.534879807536107,bos (Short),172.87972707506074,173.92140105733662,0.5,2023-01-23 10:50:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",806,53.60802054268922,2023-01-19 10:45:00+00:00,53.60802054268922,3.317897768015958,profit
2023-01-16 10:55:00+00:00,172.80339064615964,47.54840849908741,2.1603410740462294,46.53209069267208,73.47499370262467,1,short,29.758277746401916,0.16828201917903254,25.74825348824251,bos (Short),172.88753165574917,173.89722377082336,0.5,2023-01-23 10:55:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",807,51.997086833574784,2023-01-19 10:45:00+00:00,51.997086833574784,3.148678334487376,profit
2023-01-17 11:45:00+00:00,172.85982634354522,42.107475649347045,1.9076926562723457,42.896858764974084,66.30150601418914,1,long,63.58748618753394,0.14829502759914134,17.24949233690508,break_and_retest (Long),172.9339738573448,173.82374402293965,0.5,2023-01-24 11:45:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",896,45.57357670179447,2023-01-19 10:45:00+00:00,45.57357670179447,2.166101052447428,profit
2023-01-19 11:55:00+00:00,174.0438146622404,49.341476237090426,0.5894624903937,48.13119490759488,76.16187676243953,1,short,63.49577794904606,0.17485694332368756,33.03755156235688,bos (Short),174.13124313390225,175.18038479384438,0.5,2023-01-26 11:55:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1056,50.557631686019924,2023-01-19 13:20:00+00:00,50.557631686019924,-0.08384455107050148,loss
2023-01-19 11:05:00+00:00,173.82135018600383,46.78253810330333,1.7773130480492938,47.86740882169745,73.9693826994419,1,long,60.13831465757681,0.16541554752985488,41.316414705034454,break_and_retest (Long),173.90405795976875,174.8965512449479,0.5,2023-01-26 11:05:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",1046,50.06097662547017,2023-01-19 14:00:00+00:00,50.06097662547017,1.9784385221668372,profit
2023-01-19 10:30:00+00:00,173.76844044385427,46.258196660334384,2.4626811738252954,47.2122896056539,73.02885690505406,1,long,66.44180436314431,0.16348655024103784,33.04482793599217,bos (Long),173.8501837189748,174.831103020421,0.5,2023-01-26 10:30:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",1039,51.46352147070323,2023-01-20 09:55:00+00:00,51.46352147070323,3.9053248103688434,profit
2023-01-19 10:45:00+00:00,173.89527585311544,47.01226079225664,2.475789571973472,47.99821383608085,74.25527147790113,1,long,67.71379712841306,0.1662591839837849,36.52216532230228,bos (Long),173.97840544510734,174.97596054901004,0.5,2023-01-26 10:45:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",1042,51.922248076439054,2023-01-20 10:20:00+00:00,51.52732709903039,3.215066306773747,profit
2023-01-19 14:40:00+00:00,174.56832992617598,43.33156155724091,1.8297774589137177,42.50263078799436,66.90874907782859,1,short,55.08896447812588,0.15271538558327122,37.60533775762169,bos (Short),174.64468761896762,175.56097993246726,0.5,2023-01-26 14:40:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",1089,47.00580251766771,2023-01-20 12:00:00+00:00,47.00580251766771,2.3742409604268007,profit
2023-01-20 12:15:00+00:00,175.67424675308658,53.88642654498893,2.2942961146663805,55.32681618737029,85.59546931095188,1,long,73.23677850488119,0.1916667364870823,29.83631377836363,bos (Long),175.77008012133012,176.92008054025263,0.5,2023-01-27 12:15:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1139,54.276394030834474,2023-01-20 13:20:00+00:00,51.57201206752444,-3.6144144774644884,loss
2023-01-20 12:20:00+00:00,175.77808829504343,54.676807277595,2.955577192136417,56.16082606416634,86.89736522317604,1,long,75.91831138762396,0.19461164043348286,31.006167317639353,bos (Long),175.87539411526018,177.04306395786108,0.5,2023-01-27 12:20:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1140,53.848003380272665,2023-01-20 14:15:00+00:00,51.500574784074274,-4.476232493520729,loss
2023-01-20 12:10:00+00:00,175.63594753906546,53.35487515429195,2.626788660708378,54.76603022160786,84.72012749933154,1,long,72.17568229390125,0.1896868485453367,29.06510397309514,bos (Long),175.73079096333814,176.86891205461015,0.5,2023-01-27 12:10:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1138,53.88323378474643,2023-01-20 14:35:00+00:00,50.662895520271604,-3.991979634020349,loss
2023-01-19 14:30:00+00:00,174.6299198368797,43.8096309397955,2.2206855520233404,42.96194981726453,67.65194669945842,1,short,58.93991035501983,0.15446370785710625,39.159976081319435,bos (Short),174.70715169080827,175.6339339379509,0.5,2023-01-26 14:30:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",1087,47.501420772904744,2023-01-23 09:30:00+00:00,45.237676277972085,0.12804533817658803,profit
2023-01-20 12:05:00+00:00,175.71331676030206,53.4059602472843,3.6584408083748983,54.819263483315765,84.80288814772582,1,long,77.97483464662736,0.18987319907921066,28.42588571084735,bos (Long),175.80825335984167,176.94749255431694,0.5,2023-01-27 12:05:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1137,53.64622900386898,2023-01-23 09:30:00+00:00,49.73067114450165,-4.975289102782649,loss
2023-01-20 09:55:00+00:00,175.28240793948143,49.32170063770341,2.8117616900717337,50.52187558365943,78.10068346953284,1,long,76.30536339225249,0.17472869458278412,36.59452252856766,break_and_retest (Long),175.36977228677281,176.4181444542695,0.5,2023-01-27 09:55:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1111,51.02865694452748,2023-01-23 09:55:00+00:00,49.331089242340255,-1.2906113953631533,loss
2023-01-20 10:05:00+00:00,175.30255146373304,48.9437582206827,2.773766336596097,50.12469838582247,77.48148210763495,1,long,75.21647433954995,0.1733301702341055,39.19686773600789,break_and_retest (Long),175.3892165488501,176.42919757025473,0.5,2023-01-27 10:05:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1113,50.56764131539234,2023-01-23 10:05:00+00:00,48.955965574609145,-1.287792646073558,loss
2023-01-20 14:35:00+00:00,174.91941773333335,49.859249493030504,2.22737262525294,48.752042418247,77.06685104667069,1,short,38.157113130390165,0.17673470090868237,13.064960617121404,break_and_retest (Short),175.0077850837877,176.0681932892398,0.5,2023-01-27 14:35:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1167,53.50926687788716,2023-01-23 14:35:00+00:00,53.42811203422077,2.2688625411902636,profit
2023-01-24 10:00:00+00:00,175.7117855333333,48.692268101920824,1.370517136887706,49.857653171438905,77.06376038256303,1,long,46.42979574325172,0.1723831986582804,12.261913438490001,break_and_retest (Long),175.79797713266245,176.83227632461214,0.5,2023-01-31 10:00:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1270,49.81094176743438,2023-01-24 12:20:00+00:00,47.27118293431245,-2.7210851676083747,loss
2023-01-23 10:00:00+00:00,175.3550715571097,50.53076709367948,2.691737868641262,51.79255229782748,80.08170259017338,1,long,60.95141733120736,0.17920313399770085,12.357102235109707,bos (Long),175.44467312410856,176.51989192809478,0.5,2023-01-30 10:00:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",1191,53.053947392575125,2023-01-24 13:40:00+00:00,47.496913826376954,-4.333853267302525,loss
2023-01-23 11:20:00+00:00,175.1894438614535,49.85066857114788,2.071956590627721,48.62297666325494,76.94964720310661,1,short,46.770044655900364,0.1766906979754397,10.753991346969514,bos (Short),175.27778921044123,176.33793339829387,0.5,2023-01-30 11:20:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1207,52.95828282630133,2023-01-24 13:40:00+00:00,47.503965791454135,-3.646702779693743,loss
2023-01-24 12:30:00+00:00,175.26886198698458,50.88468596389187,2.7436309489991046,49.73196936708593,78.66327160622139,1,short,30.282901454968652,0.18051981502186654,18.538759346945803,break_and_retest (Short),175.3591218944955,176.4422407846267,0.5,2023-01-31 12:30:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",1300,50.399100882463095,2023-01-24 13:45:00+00:00,48.13676444051844,-4.047921523373428,loss
2023-01-24 15:50:00+00:00,174.89701523186744,49.539167279831,1.9561720407808778,50.63190492097441,78.36504644785784,1,long,56.667410174998146,0.17555054332150924,18.746586767069534,break_and_retest (Long),174.9847905035282,176.03809376345725,0.5,2023-01-31 15:50:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': True, 'Above SMA20': True, 'Below SMA20': True}",1340,50.62882204742454,2023-01-25 12:15:00+00:00,47.56028764724561,-3.2788796325853893,loss
2023-01-24 14:10:00+00:00,174.4982170538945,51.18561989185697,1.9837909908899647,49.882798686390025,79.02562014800473,1,short,28.34424659386923,0.18167367695488146,44.178016186138095,bos (Short),174.58905389237194,175.67909595410123,0.5,2023-01-31 14:10:00+00:00,"{'Uptrend': False, 'Downtrend': True, 'QQQ Aligned': True, 'High Volume': False, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1320,55.583618866837476,2023-01-26 11:20:00+00:00,55.583618866837476,3.097998974980503,profit
2023-01-24 14:00:00+00:00,174.50014961758794,50.18536526385858,2.2451568257804126,49.0600834333326,77.57637032405954,1,short,24.293944474934165,0.17796226782669936,43.35085209584455,bos (Short),174.58913075150127,175.65690435846147,0.5,2023-01-31 14:00:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1318,54.7817156990719,2023-01-26 12:55:00+00:00,54.7817156990719,3.2963504352133244,profit
2023-01-24 14:05:00+00:00,174.41934900035207,50.10245242400188,2.4134436900435787,48.980479578019846,77.44747584003288,1,short,22.365638636941554,0.17765866840108466,44.714251480857975,break_and_retest (Short),174.5081783345526,175.57413034495912,0.5,2023-01-31 14:05:00+00:00,"{'Uptrend': True, 'Downtrend': False, 'QQQ Aligned': True, 'High Volume': True, 'Prophet Bullish': False, 'Above SMA20': True, 'Below SMA20': True}",1319,55.02490796234618,2023-01-26 12:55:00+00:00,55.02490796234618,3.622455538344295,profit
